SubjectID Age Gender Handness moralSelfShape immoralSelfShape moralOtherShape immoralOtherShape matchKey mismatchKey Block Bin Trial Identity Morality Match RT ResponseKey Accuracy
7330 22 female R P Tra C S N M 1 2 9 self immoral match 0.5745 M 0
7330 22 female R P Tra C S N M 1 2 10 other moral nonmatch 1.0841 NA -1
7330 22 female R P Tra C S N M 1 2 11 other moral nonmatch 1.0841 NA -1
7330 22 female R P Tra C S N M 1 2 12 self immoral nonmatch 0.6779 N 0
7330 22 female R P Tra C S N M 1 2 13 self moral match 0.9204 N 1
7330 22 female R P Tra C S N M 1 2 14 self immoral match 0.9788 N 1
7330 22 female R P Tra C S N M 1 2 15 other immoral nonmatch 0.5014 N 0
7330 22 female R P Tra C S N M 1 2 16 self moral match 0.6078 N 1
7330 22 female R P Tra C S N M 1 2 17 self moral nonmatch 1.0503 N 0
7330 22 female R P Tra C S N M 1 2 18 self immoral nonmatch 1.0208 M 1
7330 22 female R P Tra C S N M 1 2 19 self moral nonmatch 1.0840 NA -1
7330 22 female R P Tra C S N M 1 2 20 other moral nonmatch 0.6497 M 1
7330 22 female R P Tra C S N M 1 2 21 other immoral nonmatch 1.0761 M 1
7330 22 female R P Tra C S N M 1 2 22 self moral nonmatch 0.9667 N 0
7330 22 female R P Tra C S N M 1 2 23 other moral match 0.6331 N 1
7330 22 female R P Tra C S N M 1 2 24 self moral match 0.5476 M 0
SubjectID Age Gender Handness moralSelfShape immoralSelfShape moralOtherShape immoralOtherShape matchKey mismatchKey Block Bin Trial Identity Morality Match RT ResponseKey Accuracy
7330 22 female R P Tra C S N M 1 1 1 other immoral match 0.6837 N 1
7330 22 female R P Tra C S N M 1 1 2 self moral match 0.7903 N 1
7330 22 female R P Tra C S N M 1 1 3 self immoral nonmatch 0.5687 M 1
7330 22 female R P Tra C S N M 1 1 4 self immoral match 1.0841 NA -1
7330 22 female R P Tra C S N M 1 1 5 self immoral nonmatch 0.7737 M 1
7330 22 female R P Tra C S N M 1 1 6 self moral match 1.0561 N 1
7330 22 female R P Tra C S N M 1 1 7 other moral nonmatch 0.7065 M 1
7330 22 female R P Tra C S N M 1 1 8 other moral nonmatch 0.5491 M 1
7330 22 female R P Tra C S N M 1 1 9 self moral nonmatch 1.0155 M 1
7330 22 female R P Tra C S N M 1 1 10 other immoral nonmatch 0.7940 M 1
7330 22 female R P Tra C S N M 1 1 11 other moral match 0.5165 N 1
7330 22 female R P Tra C S N M 1 1 12 other immoral nonmatch 0.5989 N 0
7330 22 female R P Tra C S N M 1 1 13 self moral match 0.7534 N 1
7330 22 female R P Tra C S N M 1 1 14 self immoral match 0.4999 N 1
7330 22 female R P Tra C S N M 1 1 15 other moral match 0.4224 N 1
7330 22 female R P Tra C S N M 1 1 16 self moral nonmatch 0.5049 M 1
7330 22 female R P Tra C S N M 1 1 17 self immoral match 0.6193 N 1
7330 22 female R P Tra C S N M 1 1 18 self moral nonmatch 0.5738 M 1
7330 22 female R P Tra C S N M 1 1 19 other immoral match 0.5362 N 1
7330 22 female R P Tra C S N M 1 1 20 other immoral nonmatch 0.6587 M 1
7330 22 female R P Tra C S N M 1 1 21 other immoral match 0.7732 N 1
7330 22 female R P Tra C S N M 1 1 22 other moral nonmatch 0.7676 M 1
7330 22 female R P Tra C S N M 1 1 23 other moral match 0.6981 N 1
7330 22 female R P Tra C S N M 1 1 24 self immoral nonmatch 0.8206 N 0
7330 22 female R P Tra C S N M 1 2 1 other immoral match 0.7350 N 1
7330 22 female R P Tra C S N M 1 2 2 self immoral match 0.5456 N 1
7330 22 female R P Tra C S N M 1 2 3 other moral match 0.5720 N 1
7330 22 female R P Tra C S N M 1 2 4 self moral match 0.6225 N 1
7330 22 female R P Tra C S N M 1 2 5 other immoral nonmatch 0.6570 M 1
7330 22 female R P Tra C S N M 1 2 6 other immoral nonmatch 0.5474 N 0
7330 22 female R P Tra C S N M 1 2 7 self moral match 0.6219 N 1
7330 22 female R P Tra C S N M 1 2 8 other moral nonmatch 0.8083 M 1
7330 22 female R P Tra C S N M 1 2 9 other moral match 0.4749 N 1
7330 22 female R P Tra C S N M 1 2 10 other immoral match 0.6213 N 1
7330 22 female R P Tra C S N M 1 2 11 self immoral match 0.6959 N 1
7330 22 female R P Tra C S N M 1 2 12 self immoral nonmatch 0.5863 M 1
7330 22 female R P Tra C S N M 1 2 13 other immoral nonmatch 0.8047 M 1
7330 22 female R P Tra C S N M 1 2 14 other moral nonmatch 0.8952 M 1
7330 22 female R P Tra C S N M 1 2 15 self immoral match 0.6497 N 1
7330 22 female R P Tra C S N M 1 2 16 other moral nonmatch 0.6682 M 1
7330 22 female R P Tra C S N M 1 2 17 self immoral nonmatch 0.6226 N 0
7330 22 female R P Tra C S N M 1 2 18 other moral match 0.7130 N 1
7330 22 female R P Tra C S N M 1 2 19 self immoral nonmatch 0.7715 M 1
7330 22 female R P Tra C S N M 1 2 20 self moral match 0.6141 N 1
7330 22 female R P Tra C S N M 1 2 21 self moral nonmatch 0.7366 M 1
7330 22 female R P Tra C S N M 1 2 22 self moral nonmatch 0.9229 M 1
7330 22 female R P Tra C S N M 1 2 23 self moral nonmatch 0.6214 M 1
7330 22 female R P Tra C S N M 1 2 24 other immoral match 0.6640 N 1
7330 22 female R P Tra C S N M 1 3 1 other moral nonmatch 0.6984 M 1
7330 22 female R P Tra C S N M 1 3 2 other moral match 0.5168 N 1
7330 22 female R P Tra C S N M 1 3 3 other moral nonmatch 0.5753 M 1
7330 22 female R P Tra C S N M 1 3 4 other immoral nonmatch 0.7698 M 1
7330 22 female R P Tra C S N M 1 3 5 other moral match 0.5883 N 1
7330 22 female R P Tra C S N M 1 3 6 other immoral match 0.8867 N 1
7330 22 female R P Tra C S N M 1 3 7 self moral nonmatch 0.7612 M 1
7330 22 female R P Tra C S N M 1 3 8 self moral nonmatch 0.6277 M 1
7330 22 female R P Tra C S N M 1 3 9 other immoral match 0.6461 N 1
7330 22 female R P Tra C S N M 1 3 10 other immoral match 0.5366 N 1
7330 22 female R P Tra C S N M 1 3 11 self moral match 0.8591 N 1
7330 22 female R P Tra C S N M 1 3 12 self moral match 0.5096 N 1
7330 22 female R P Tra C S N M 1 3 13 other moral nonmatch 0.5681 M 1
7330 22 female R P Tra C S N M 1 3 14 self immoral nonmatch 0.6985 N 0
7330 22 female R P Tra C S N M 1 3 15 self immoral match 0.6290 N 1
7330 22 female R P Tra C S N M 1 3 16 self immoral match 0.4314 N 1
7330 22 female R P Tra C S N M 1 3 17 other moral match 0.5619 N 1
7330 22 female R P Tra C S N M 1 3 18 self immoral nonmatch 0.6524 M 1
7330 22 female R P Tra C S N M 1 3 19 other immoral nonmatch 0.8629 M 1
7330 22 female R P Tra C S N M 1 3 20 self immoral match 0.6413 N 1
7330 22 female R P Tra C S N M 1 3 21 other immoral nonmatch 1.0118 N 0
7330 22 female R P Tra C S N M 1 3 22 self moral match 0.7902 N 1
7330 22 female R P Tra C S N M 1 3 23 self moral nonmatch 0.5207 M 1
7330 22 female R P Tra C S N M 1 3 24 self immoral nonmatch 1.0032 M 1
7330 22 female R P Tra C S N M 1 4 1 other moral match 0.5518 N 1
7330 22 female R P Tra C S N M 1 4 2 self moral nonmatch 0.9943 M 1
7330 22 female R P Tra C S N M 1 4 3 self immoral nonmatch 0.6287 M 1
7330 22 female R P Tra C S N M 1 4 4 other immoral match 0.4712 N 1
7330 22 female R P Tra C S N M 1 4 5 other moral nonmatch 0.5536 M 1
7330 22 female R P Tra C S N M 1 4 6 other immoral nonmatch 0.7801 M 1
7330 22 female R P Tra C S N M 1 4 7 other immoral match 0.4706 N 1
7330 22 female R P Tra C S N M 1 4 8 self immoral nonmatch 0.7212 M 1
7330 22 female R P Tra C S N M 1 4 9 other moral match 0.5555 N 1
7330 22 female R P Tra C S N M 1 4 10 self immoral match 1.0841 NA -1
7330 22 female R P Tra C S N M 1 4 11 self immoral nonmatch 0.7685 M 1
7330 22 female R P Tra C S N M 1 4 12 self moral nonmatch 0.8190 M 1
7330 22 female R P Tra C S N M 1 4 13 other immoral nonmatch 0.6214 M 1
7330 22 female R P Tra C S N M 1 4 14 other immoral nonmatch 0.6639 M 1
7330 22 female R P Tra C S N M 1 4 15 other moral nonmatch 0.9783 M 1
7330 22 female R P Tra C S N M 1 4 16 self moral nonmatch 0.7809 M 1
7330 22 female R P Tra C S N M 1 4 17 other moral match 0.5753 N 1
7330 22 female R P Tra C S N M 1 4 18 self moral match 0.6738 M 0
7330 22 female R P Tra C S N M 1 4 19 self immoral match 0.8842 N 1
7330 22 female R P Tra C S N M 1 4 20 self immoral match 0.6067 M 0
7330 22 female R P Tra C S N M 1 4 21 self moral match 0.6412 N 1
7330 22 female R P Tra C S N M 1 4 22 other immoral match 0.6917 N 1
7330 22 female R P Tra C S N M 1 4 23 self moral match 0.8221 N 1
7330 22 female R P Tra C S N M 1 4 24 other moral nonmatch 0.5606 M 1
7330 22 female R P Tra C S N M 1 5 1 other immoral nonmatch 0.9471 M 1
7330 22 female R P Tra C S N M 1 5 2 self immoral match 0.7016 N 1
7330 22 female R P Tra C S N M 1 5 3 other moral match 0.5440 N 1
7330 22 female R P Tra C S N M 1 5 4 other moral nonmatch 0.6984 M 1
7330 22 female R P Tra C S N M 1 5 5 other immoral match 0.7489 N 1
7330 22 female R P Tra C S N M 1 5 6 other moral nonmatch 0.6235 M 1
7330 22 female R P Tra C S N M 1 5 7 self immoral match 0.6977 N 1
7330 22 female R P Tra C S N M 1 5 8 other immoral nonmatch 0.6203 M 1
7330 22 female R P Tra C S N M 1 5 9 self immoral nonmatch 0.7188 M 1
7330 22 female R P Tra C S N M 1 5 10 self immoral nonmatch 0.7133 M 1
7330 22 female R P Tra C S N M 1 5 11 self moral nonmatch 0.8597 M 1
7330 22 female R P Tra C S N M 1 5 12 other immoral nonmatch 0.5582 M 1
7330 22 female R P Tra C S N M 1 5 13 self moral match 0.7287 N 1
7330 22 female R P Tra C S N M 1 5 14 self moral match 0.3951 N 1
7330 22 female R P Tra C S N M 1 5 15 self immoral nonmatch 0.9976 N 0
7330 22 female R P Tra C S N M 1 5 16 other moral nonmatch 0.6161 M 1
7330 22 female R P Tra C S N M 1 5 17 other moral match 0.6266 N 1
7330 22 female R P Tra C S N M 1 5 18 self moral match 0.7651 M 0
7330 22 female R P Tra C S N M 1 5 19 self moral nonmatch 0.7355 M 1
7330 22 female R P Tra C S N M 1 5 20 self moral nonmatch 0.6580 M 1
7330 22 female R P Tra C S N M 1 5 21 other moral match 0.6284 N 1
7330 22 female R P Tra C S N M 1 5 22 other immoral match 0.5189 N 1
7330 22 female R P Tra C S N M 1 5 23 self immoral match 0.7535 N 1
7330 22 female R P Tra C S N M 1 5 24 other immoral match 0.6680 N 1
7330 22 female R P Tra C S N M 2 1 1 self immoral nonmatch 1.0841 NA -1
7330 22 female R P Tra C S N M 2 1 2 self immoral nonmatch 1.0841 NA -1
7330 22 female R P Tra C S N M 2 1 3 other immoral nonmatch 1.0841 NA -1
7330 22 female R P Tra C S N M 2 1 4 self moral match 1.0841 NA -1
7330 22 female R P Tra C S N M 2 1 5 other moral nonmatch 0.7608 M 1
7330 22 female R P Tra C S N M 2 1 6 other moral match 0.6833 N 1
7330 22 female R P Tra C S N M 2 1 7 other moral match 0.4458 N 1
7330 22 female R P Tra C S N M 2 1 8 other immoral nonmatch 0.6883 M 1
7330 22 female R P Tra C S N M 2 1 9 self moral match 0.8267 N 1
7330 22 female R P Tra C S N M 2 1 10 other moral match 0.9731 N 1
7330 22 female R P Tra C S N M 2 1 11 self moral nonmatch 0.6716 M 1
7330 22 female R P Tra C S N M 2 1 12 self immoral match 0.9541 M 0
7330 22 female R P Tra C S N M 2 1 13 other moral nonmatch 0.7725 N 0
7330 22 female R P Tra C S N M 2 1 14 other moral nonmatch 0.5830 M 1
7330 22 female R P Tra C S N M 2 1 15 self moral match 0.9775 N 1
7330 22 female R P Tra C S N M 2 1 16 other immoral match 0.6200 N 1
7330 22 female R P Tra C S N M 2 1 17 self moral nonmatch 0.8465 N 0
7330 22 female R P Tra C S N M 2 1 18 self immoral match 0.6170 N 1
7330 22 female R P Tra C S N M 2 1 19 self moral nonmatch 0.6114 M 1
7330 22 female R P Tra C S N M 2 1 20 other immoral match 0.6699 N 1
7330 22 female R P Tra C S N M 2 1 21 self immoral match 1.0841 NA -1
7330 22 female R P Tra C S N M 2 1 22 other immoral match 0.6668 N 1
7330 22 female R P Tra C S N M 2 1 23 self immoral nonmatch 0.4694 N 0
7330 22 female R P Tra C S N M 2 1 24 other immoral nonmatch 0.6957 M 1
7330 22 female R P Tra C S N M 2 2 1 other immoral match 0.6982 N 1
7330 22 female R P Tra C S N M 2 2 2 self immoral match 0.7166 N 1
7330 22 female R P Tra C S N M 2 2 3 self moral match 0.7431 M 0
7330 22 female R P Tra C S N M 2 2 4 self moral nonmatch 0.7137 M 1
7330 22 female R P Tra C S N M 2 2 5 self immoral match 0.6841 N 1
7330 22 female R P Tra C S N M 2 2 6 other moral match 0.7826 N 1
7330 22 female R P Tra C S N M 2 2 7 other immoral nonmatch 0.7770 M 1
7330 22 female R P Tra C S N M 2 2 8 self immoral match 0.8355 N 1
7330 22 female R P Tra C S N M 2 2 9 other immoral match 0.6940 N 1
7330 22 female R P Tra C S N M 2 2 10 self moral nonmatch 0.7684 M 1
7330 22 female R P Tra C S N M 2 2 11 other moral nonmatch 0.6750 M 1
7330 22 female R P Tra C S N M 2 2 12 other immoral nonmatch 0.5975 M 1
7330 22 female R P Tra C S N M 2 2 13 other moral nonmatch 0.5198 M 1
7330 22 female R P Tra C S N M 2 2 14 other moral match 0.8103 N 1
7330 22 female R P Tra C S N M 2 2 15 self immoral nonmatch 0.7327 M 1
7330 22 female R P Tra C S N M 2 2 16 other immoral nonmatch 0.5832 M 1
7330 22 female R P Tra C S N M 2 2 17 self immoral nonmatch 0.6897 M 1
7330 22 female R P Tra C S N M 2 2 18 self immoral nonmatch 0.5722 M 1
7330 22 female R P Tra C S N M 2 2 19 self moral match 0.7907 N 1
7330 22 female R P Tra C S N M 2 2 20 other moral nonmatch 0.7851 M 1
7330 22 female R P Tra C S N M 2 2 21 other immoral match 0.6196 N 1
7330 22 female R P Tra C S N M 2 2 22 other moral match 0.6061 N 1
7330 22 female R P Tra C S N M 2 2 23 self moral match 0.6486 N 1
7330 22 female R P Tra C S N M 2 2 24 self moral nonmatch 0.6830 M 1
7330 22 female R P Tra C S N M 2 3 1 self immoral match 0.8374 N 1
7330 22 female R P Tra C S N M 2 3 2 self immoral nonmatch 0.8239 M 1
7330 22 female R P Tra C S N M 2 3 3 other immoral nonmatch 0.8424 M 1
7330 22 female R P Tra C S N M 2 3 4 self moral match 1.0529 N 1
7330 22 female R P Tra C S N M 2 3 5 self moral nonmatch 0.6073 M 1
7330 22 female R P Tra C S N M 2 3 6 other moral match 0.5219 N 1
7330 22 female R P Tra C S N M 2 3 7 other immoral match 0.4603 M 0
7330 22 female R P Tra C S N M 2 3 8 other moral nonmatch 0.6388 M 1
7330 22 female R P Tra C S N M 2 3 9 self immoral match 0.7852 N 1
7330 22 female R P Tra C S N M 2 3 10 self immoral nonmatch 0.5477 M 1
7330 22 female R P Tra C S N M 2 3 11 other immoral match 0.7741 N 1
7330 22 female R P Tra C S N M 2 3 12 other immoral match 0.6726 N 1
7330 22 female R P Tra C S N M 2 3 13 other immoral nonmatch 0.4992 M 1
7330 22 female R P Tra C S N M 2 3 14 self moral match 1.0696 N 1
7330 22 female R P Tra C S N M 2 3 15 self immoral match 0.6321 N 1
7330 22 female R P Tra C S N M 2 3 16 other moral nonmatch 0.6825 M 1
7330 22 female R P Tra C S N M 2 3 17 other moral match 0.5410 N 1
7330 22 female R P Tra C S N M 2 3 18 other immoral nonmatch 0.4954 M 1
7330 22 female R P Tra C S N M 2 3 19 self moral nonmatch 0.8739 M 1
7330 22 female R P Tra C S N M 2 3 20 self immoral nonmatch 0.8204 M 1
7330 22 female R P Tra C S N M 2 3 21 other moral match 0.6069 N 1
7330 22 female R P Tra C S N M 2 3 22 self moral nonmatch 0.5932 M 1
7330 22 female R P Tra C S N M 2 3 23 other moral nonmatch 0.6838 M 1
7330 22 female R P Tra C S N M 2 3 24 self moral match 0.5742 N 1
7330 22 female R P Tra C S N M 2 4 1 other moral match 0.4190 N 1
7330 22 female R P Tra C S N M 2 4 2 other moral match 0.4776 N 1
7330 22 female R P Tra C S N M 2 4 3 self immoral match 0.6079 M 0
7330 22 female R P Tra C S N M 2 4 4 self moral match 0.5064 N 1
7330 22 female R P Tra C S N M 2 4 5 other immoral nonmatch 0.6528 M 1
7330 22 female R P Tra C S N M 2 4 6 other moral match 0.4554 N 1
7330 22 female R P Tra C S N M 2 4 7 other moral nonmatch 0.5138 M 1
7330 22 female R P Tra C S N M 2 4 8 self moral nonmatch 0.8044 M 1
7330 22 female R P Tra C S N M 2 4 9 other immoral nonmatch 0.5988 M 1
7330 22 female R P Tra C S N M 2 4 10 self moral nonmatch 0.5533 M 1
7330 22 female R P Tra C S N M 2 4 11 other immoral match 0.7236 N 1
7330 22 female R P Tra C S N M 2 4 12 self moral nonmatch 0.9262 M 1
7330 22 female R P Tra C S N M 2 4 13 self immoral match 0.5286 M 0
7330 22 female R P Tra C S N M 2 4 14 self immoral nonmatch 0.7471 M 1
7330 22 female R P Tra C S N M 2 4 15 other moral nonmatch 0.5816 M 1
7330 22 female R P Tra C S N M 2 4 16 self moral match 0.8000 N 1
7330 22 female R P Tra C S N M 2 4 17 self immoral nonmatch 0.6105 M 1
7330 22 female R P Tra C S N M 2 4 18 other immoral match 0.6450 N 1
7330 22 female R P Tra C S N M 2 4 19 self moral match 0.8074 N 1
7330 22 female R P Tra C S N M 2 4 20 other moral nonmatch 0.7300 N 0
7330 22 female R P Tra C S N M 2 4 21 other immoral match 0.5883 N 1
7330 22 female R P Tra C S N M 2 4 22 other immoral nonmatch 0.5988 M 1
7330 22 female R P Tra C S N M 2 4 23 self immoral match 0.6173 N 1
7330 22 female R P Tra C S N M 2 4 24 self immoral nonmatch 0.5399 M 1
7330 22 female R P Tra C S N M 2 5 1 other immoral match 0.5103 N 1
7330 22 female R P Tra C S N M 2 5 2 other immoral nonmatch 0.7687 M 1
7330 22 female R P Tra C S N M 2 5 3 self immoral nonmatch 0.6752 M 1
7330 22 female R P Tra C S N M 2 5 4 other moral nonmatch 0.7176 M 1
7330 22 female R P Tra C S N M 2 5 5 other immoral nonmatch 0.9601 M 1
7330 22 female R P Tra C S N M 2 5 6 self moral match 0.7626 N 1
7330 22 female R P Tra C S N M 2 5 7 other moral nonmatch 0.6130 M 1
7330 22 female R P Tra C S N M 2 5 8 other immoral match 0.5115 N 1
7330 22 female R P Tra C S N M 2 5 9 other immoral nonmatch 0.5220 M 1
7330 22 female R P Tra C S N M 2 5 10 other moral match 0.5245 N 1
7330 22 female R P Tra C S N M 2 5 11 self immoral nonmatch 0.6629 M 1
7330 22 female R P Tra C S N M 2 5 12 self moral match 0.5615 N 1
7330 22 female R P Tra C S N M 2 5 13 other moral match 0.4518 N 1
7330 22 female R P Tra C S N M 2 5 14 self immoral match 0.5904 N 1
7330 22 female R P Tra C S N M 2 5 15 self immoral match 0.5928 N 1
7330 22 female R P Tra C S N M 2 5 16 self immoral nonmatch 0.5232 M 1
7330 22 female R P Tra C S N M 2 5 17 other moral nonmatch 0.6538 M 1
7330 22 female R P Tra C S N M 2 5 18 self moral nonmatch 0.8002 M 1
7330 22 female R P Tra C S N M 2 5 19 other immoral match 0.5307 N 1
7330 22 female R P Tra C S N M 2 5 20 self moral match 0.8371 N 1
7330 22 female R P Tra C S N M 2 5 21 self moral nonmatch 0.5356 M 1
7330 22 female R P Tra C S N M 2 5 22 self immoral match 0.6901 N 1
7330 22 female R P Tra C S N M 2 5 23 self moral nonmatch 0.6366 M 1
7330 22 female R P Tra C S N M 2 5 24 other moral match 0.4950 N 1
SubjectID Age Gender Handness moralSelfShape immoralSelfShape moralOtherShape immoralOtherShape matchKey mismatchKey Block Bin Trial Identity Morality Match RT ResponseKey Accuracy
7330 22 female R P Tra C S N M 1 1 1 other immoral nonmatch 1.0841 NA -1
7330 22 female R P Tra C S N M 1 1 2 self moral match 0.7108 N 1
7330 22 female R P Tra C S N M 1 1 3 self immoral nonmatch 0.7842 M 1
7330 22 female R P Tra C S N M 1 1 4 other moral match 0.4596 N 1
7330 22 female R P Tra C S N M 1 1 5 other moral nonmatch 0.6701 N 0
7330 22 female R P Tra C S N M 1 1 6 other immoral nonmatch 1.0841 NA -1
7330 22 female R P Tra C S N M 1 1 7 self immoral nonmatch 0.6750 M 1
7330 22 female R P Tra C S N M 1 1 8 other immoral match 0.7815 N 1
7330 22 female R P Tra C S N M 1 1 9 other moral match 0.6000 N 1
7330 22 female R P Tra C S N M 1 1 10 self moral nonmatch 0.9854 M 1
7330 22 female R P Tra C S N M 1 1 11 self immoral match 0.9319 N 1
7330 22 female R P Tra C S N M 1 1 12 other moral match 0.4943 N 1
7330 22 female R P Tra C S N M 1 1 13 self immoral match 0.6498 N 1
7330 22 female R P Tra C S N M 1 1 14 self moral match 1.0683 N 1
7330 22 female R P Tra C S N M 1 1 15 self immoral nonmatch 0.6388 M 1
7330 22 female R P Tra C S N M 1 1 16 self moral match 0.6093 N 1
7330 22 female R P Tra C S N M 1 1 17 self immoral match 0.6507 M 0
7330 22 female R P Tra C S N M 1 1 18 other immoral match 0.5662 N 1
7330 22 female R P Tra C S N M 1 1 19 other moral nonmatch 0.6567 N 0
7330 22 female R P Tra C S N M 1 1 20 other immoral match 1.0841 NA -1
7330 22 female R P Tra C S N M 1 1 21 self moral nonmatch 0.6856 M 1
7330 22 female R P Tra C S N M 1 1 22 other moral nonmatch 0.6801 M 1
7330 22 female R P Tra C S N M 1 1 23 other immoral nonmatch 0.7145 M 1
7330 22 female R P Tra C S N M 1 1 24 self moral nonmatch 0.6439 M 1
7330 22 female R P Tra C S N M 1 2 1 self moral nonmatch 0.8394 N 0
7330 22 female R P Tra C S N M 1 2 2 self moral match 0.6820 N 1
7330 22 female R P Tra C S N M 1 2 3 other moral nonmatch 0.7724 M 1
7330 22 female R P Tra C S N M 1 2 4 other moral match 0.5028 N 1
7330 22 female R P Tra C S N M 1 2 5 other immoral nonmatch 0.7453 M 1
7330 22 female R P Tra C S N M 1 2 6 self moral nonmatch 1.0841 NA -1
7330 22 female R P Tra C S N M 1 2 7 self immoral match 0.5023 N 1
7330 22 female R P Tra C S N M 1 2 8 self immoral nonmatch 0.6008 M 1
7330 22 female R P Tra C S N M 1 2 9 self moral match 0.8432 N 1
7330 22 female R P Tra C S N M 1 2 10 self immoral match 0.7977 M 0
7330 22 female R P Tra C S N M 1 2 11 other immoral nonmatch 1.0841 NA -1
7330 22 female R P Tra C S N M 1 2 12 self moral match 0.8986 N 1
7330 22 female R P Tra C S N M 1 2 13 other moral nonmatch 0.8770 M 1
7330 22 female R P Tra C S N M 1 2 14 other immoral match 0.8076 N 1
7330 22 female R P Tra C S N M 1 2 15 other moral match 0.5049 N 1
7330 22 female R P Tra C S N M 1 2 16 self immoral match 0.6045 N 1
7330 22 female R P Tra C S N M 1 2 17 other immoral match 0.6470 N 1
7330 22 female R P Tra C S N M 1 2 18 self moral nonmatch 0.6124 N 0
7330 22 female R P Tra C S N M 1 2 19 other immoral nonmatch 0.6068 M 1
7330 22 female R P Tra C S N M 1 2 20 other moral match 0.5293 N 1
7330 22 female R P Tra C S N M 1 2 21 other immoral match 0.6357 N 1
7330 22 female R P Tra C S N M 1 2 22 self immoral nonmatch 1.0622 M 1
7330 22 female R P Tra C S N M 1 2 23 other moral nonmatch 0.7767 M 1
7330 22 female R P Tra C S N M 1 2 24 self immoral nonmatch 0.6751 M 1
SubjectID Age Gender Handness moralSelfShape immoralSelfShape moralOtherShape immoralOtherShape matchKey mismatchKey Block Bin Trial Identity Morality Match RT ResponseKey Accuracy
7330 22 female R P Tra C S N M 1 1 1 other immoral match 0.6695 N 1
7330 22 female R P Tra C S N M 1 1 2 other moral nonmatch 0.7359 M 1
7330 22 female R P Tra C S N M 1 1 3 other moral nonmatch 0.7864 M 1
7330 22 female R P Tra C S N M 1 1 4 other moral match 0.5089 N 1
7330 22 female R P Tra C S N M 1 1 5 self immoral match 0.6393 M 0
7330 22 female R P Tra C S N M 1 1 6 self immoral nonmatch 0.7298 M 1
7330 22 female R P Tra C S N M 1 1 7 self immoral match 0.7882 N 1
7330 22 female R P Tra C S N M 1 1 8 other immoral nonmatch 0.7668 M 1
7330 22 female R P Tra C S N M 1 1 9 self moral nonmatch 0.6172 M 1
7330 22 female R P Tra C S N M 1 1 10 self moral match 0.7156 M 0
7330 22 female R P Tra C S N M 1 1 11 self immoral nonmatch 0.6541 M 1
7330 22 female R P Tra C S N M 1 1 12 other moral nonmatch 1.0005 M 1
7330 22 female R P Tra C S N M 1 1 13 other immoral nonmatch 0.8910 M 1
7330 22 female R P Tra C S N M 1 1 14 other immoral match 0.5976 N 1
7330 22 female R P Tra C S N M 1 1 15 self immoral match 0.6960 N 1
7330 22 female R P Tra C S N M 1 1 16 self moral match 0.4744 N 1
